DateTime,Open,High,Low,Close
2023-07-11 11:30:00+05:30,,8309.95,8309.95,8309.95
2023-07-11 11:45:00+05:30,8309.95,8420.05,8309.95,8365.0
2023-07-11 12:00:00+05:30,8365.0,8420.05,8420.05,8420.05
2023-07-11 12:15:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 12:30:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 12:45:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 13:00:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 13:15:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 13:30:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 13:45:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 14:00:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 14:15:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 14:30:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 14:45:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 15:00:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-11 15:15:00+05:30,8420.05,8420.05,8420.05,8420.05
2023-07-12 09:15:00+05:30,8420.05,8420.05,8299.95,8360.0
2023-07-12 09:30:00+05:30,8360.0,8470.0,8200.0,8388.7625
2023-07-12 09:45:00+05:30,8442.525,8465.0,8465.0,8465.0
2023-07-12 10:00:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 10:15:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 10:30:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 10:45:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 11:00:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 11:15:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 11:30:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 11:45:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 12:00:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 12:15:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 12:30:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 12:45:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 13:00:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 13:15:00+05:30,8465.0,8465.0,8465.0,8465.0
2023-07-12 13:30:00+05:30,8465.0,8465.0,8309.95,8387.475
2023-07-12 13:45:00+05:30,8387.475,8309.95,8309.95,8309.95
2023-07-12 14:00:00+05:30,8309.95,8309.95,8309.95,8309.95
2023-07-12 14:15:00+05:30,8309.95,8309.95,8309.95,8309.95
2023-07-12 14:30:00+05:30,8309.95,8309.95,8309.95,8309.95
2023-07-12 14:45:00+05:30,8309.95,8309.95,8309.95,8309.95
2023-07-12 15:00:00+05:30,8309.95,8309.95,8309.95,8309.95
2023-07-12 15:15:00+05:30,8309.95,8309.95,8309.95,8309.95
2023-07-13 09:15:00+05:30,8309.95,8391.95,8391.95,8391.95
2023-07-13 09:30:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 09:45:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 10:00:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 10:15:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 10:30:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 10:45:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 11:00:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 11:15:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 11:30:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 11:45:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 12:00:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 12:15:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 12:30:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 12:45:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 13:00:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 13:15:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 13:30:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 13:45:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 14:00:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 14:15:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 14:30:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 14:45:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 15:00:00+05:30,8391.95,8391.95,8391.95,8391.95
2023-07-13 15:15:00+05:30,8391.95,8545.0,8391.95,8468.475
2023-07-14 09:15:00+05:30,8468.475,8350.05,8350.0,8350.025
2023-07-14 09:30:00+05:30,8350.025,8350.0,8350.0,8350.0
2023-07-14 09:45:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 10:00:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 10:15:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 10:30:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 10:45:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 11:00:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 11:15:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 11:30:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 11:45:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 12:00:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 12:15:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 12:30:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 12:45:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 13:00:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 13:15:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 13:30:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 13:45:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 14:00:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 14:15:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 14:30:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 14:45:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 15:00:00+05:30,8350.0,8350.0,8350.0,8350.0
2023-07-14 15:15:00+05:30,8350.0,8358.35,8350.0,8354.175
2023-07-17 14:30:00+05:30,8354.175,8440.0,8429.95,8434.975
2023-07-17 14:45:00+05:30,8434.975,8440.0,8440.0,8440.0
2023-07-17 15:00:00+05:30,8440.0,8440.0,8440.0,8440.0
2023-07-17 15:15:00+05:30,8440.0,8440.0,8440.0,8440.0
2023-07-19 10:00:00+05:30,8440.0,8462.0,8462.0,8462.0
2023-07-19 10:15:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 10:30:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 10:45:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 11:00:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 11:15:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 11:30:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 11:45:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 12:00:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 12:15:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 12:30:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 12:45:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 13:00:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 13:15:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 13:30:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 13:45:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 14:00:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 14:15:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 14:30:00+05:30,8462.0,8462.0,8462.0,8462.0
2023-07-19 14:45:00+05:30,8462.0,8485.0,8462.0,8473.5
2023-07-19 15:00:00+05:30,8473.5,8485.0,8485.0,8485.0
2023-07-19 15:15:00+05:30,8485.0,8485.0,8471.05,8478.025
2023-07-20 10:30:00+05:30,8478.025,8512.7,8512.7,8512.7
2023-07-20 10:45:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 11:00:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 11:15:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 11:30:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 11:45:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 12:00:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 12:15:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 12:30:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 12:45:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 13:00:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 13:15:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 13:30:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 13:45:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 14:00:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 14:15:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 14:30:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 14:45:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 15:00:00+05:30,8512.7,8512.7,8512.7,8512.7
2023-07-20 15:15:00+05:30,8512.7,8512.7,8458.9,8485.800000000001
2023-07-21 12:45:00+05:30,8485.8,8426.95,8426.95,8426.95
2023-07-21 13:00:00+05:30,8426.95,8426.95,8426.95,8426.95
2023-07-21 13:15:00+05:30,8426.95,8426.95,8426.95,8426.95
2023-07-21 13:30:00+05:30,8426.95,8426.95,8426.95,8426.95
2023-07-21 13:45:00+05:30,8426.95,8426.95,8314.95,8370.95
2023-07-21 14:00:00+05:30,8370.95,8314.95,8314.95,8314.95
2023-07-21 14:15:00+05:30,8314.95,8314.95,8314.95,8314.95
2023-07-21 14:30:00+05:30,8314.95,8314.95,8314.95,8314.95
2023-07-21 14:45:00+05:30,8314.95,8314.95,8314.95,8314.95
2023-07-21 15:00:00+05:30,8314.95,8314.95,8314.95,8314.95
2023-07-21 15:15:00+05:30,8314.95,8436.95,8314.95,8375.95
2023-07-24 09:15:00+05:30,8375.95,8450.05,8404.95,8427.5
2023-07-24 09:30:00+05:30,8427.5,8404.95,8404.95,8404.95
2023-07-24 09:45:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 10:00:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 10:15:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 10:30:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 10:45:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 11:00:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 11:15:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 11:30:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 11:45:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 12:00:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 12:15:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 12:30:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 12:45:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 13:00:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 13:15:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 13:30:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 13:45:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 14:00:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 14:15:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 14:30:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 14:45:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 15:00:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-24 15:15:00+05:30,8404.95,8404.95,8404.95,8404.95
2023-07-25 09:30:00+05:30,8404.95,8408.05,8394.95,8404.775
2023-07-25 09:45:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 10:00:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 10:15:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 10:30:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 10:45:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 11:00:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 11:15:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 11:30:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 11:45:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 12:00:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 12:15:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 12:30:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 12:45:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 13:00:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 13:15:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 13:30:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 13:45:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 14:00:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 14:15:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 14:30:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 14:45:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 15:00:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-25 15:15:00+05:30,8408.05,8408.05,8408.05,8408.05
2023-07-26 09:30:00+05:30,8408.05,8414.05,8414.05,8414.05
2023-07-26 09:45:00+05:30,8414.05,8414.05,8399.95,8410.525
2023-07-26 10:00:00+05:30,8414.05,8414.05,8414.05,8414.05
2023-07-26 10:15:00+05:30,8414.05,8414.05,8414.05,8414.05
2023-07-26 10:30:00+05:30,8414.05,8415.0,8414.05,8414.525
2023-07-26 10:45:00+05:30,8414.525,8415.0,8415.0,8415.0
2023-07-26 11:00:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 11:15:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 11:30:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 11:45:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 12:00:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 12:15:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 12:30:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 12:45:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 13:00:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 13:15:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 13:30:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 13:45:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 14:00:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 14:15:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 14:30:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 14:45:00+05:30,8415.0,8415.0,8415.0,8415.0
2023-07-26 15:00:00+05:30,8415.0,8415.0,8402.85,8408.925
2023-07-26 15:15:00+05:30,8408.925,8402.85,8402.85,8402.85
2023-07-27 10:00:00+05:30,8402.85,8449.95,8449.95,8449.95
2023-07-27 10:15:00+05:30,8449.95,8474.05,8449.95,8462.0
2023-07-27 10:30:00+05:30,8462.0,8474.05,8474.05,8474.05
2023-07-27 10:45:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 11:00:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 11:15:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 11:30:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 11:45:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 12:00:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 12:15:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 12:30:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 12:45:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 13:00:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 13:15:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 13:30:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 13:45:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 14:00:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 14:15:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 14:30:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 14:45:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 15:00:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-27 15:15:00+05:30,8474.05,8474.05,8474.05,8474.05
2023-07-28 09:45:00+05:30,8474.05,8445.0,8445.0,8445.0
2023-07-28 10:00:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 10:15:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 10:30:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 10:45:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 11:00:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 11:15:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 11:30:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 11:45:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 12:00:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 12:15:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 12:30:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 12:45:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 13:00:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 13:15:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 13:30:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 13:45:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 14:00:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 14:15:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 14:30:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 14:45:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 15:00:00+05:30,8445.0,8445.0,8445.0,8445.0
2023-07-28 15:15:00+05:30,8445.0,8471.55,8445.0,8458.275
2023-07-31 09:15:00+05:30,8458.275,8459.7,8459.7,8459.7
2023-07-31 09:30:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 09:45:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 10:00:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 10:15:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 10:30:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 10:45:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 11:00:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 11:15:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 11:30:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 11:45:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 12:00:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 12:15:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 12:30:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 12:45:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 13:00:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 13:15:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 13:30:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 13:45:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 14:00:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 14:15:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 14:30:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 14:45:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 15:00:00+05:30,8459.7,8459.7,8459.7,8459.7
2023-07-31 15:15:00+05:30,8459.7,8590.0,8459.7,8524.85
2023-08-01 10:30:00+05:30,8524.85,8574.0,8574.0,8574.0
2023-08-01 10:45:00+05:30,8574.0,8574.0,8574.0,8574.0
2023-08-01 11:00:00+05:30,8574.0,8574.0,8574.0,8574.0
2023-08-01 11:15:00+05:30,8574.0,8574.0,8574.0,8574.0
2023-08-01 11:30:00+05:30,8574.0,8589.95,8541.05,8561.5125
2023-08-01 11:45:00+05:30,8557.525,8541.05,8541.05,8541.05
2023-08-01 12:00:00+05:30,8541.05,8541.05,8541.05,8541.05
2023-08-01 12:15:00+05:30,8541.05,8541.05,8541.05,8541.05
2023-08-01 12:30:00+05:30,8541.05,8541.05,8541.05,8541.05
2023-08-01 12:45:00+05:30,8541.05,8541.05,8541.0,8541.025
2023-08-01 13:00:00+05:30,8541.025,8541.0,8541.0,8541.0
2023-08-01 13:15:00+05:30,8541.0,8541.0,8541.0,8541.0
2023-08-01 13:30:00+05:30,8541.0,8541.0,8541.0,8541.0
2023-08-01 13:45:00+05:30,8541.0,8541.0,8541.0,8541.0
2023-08-01 14:00:00+05:30,8541.0,8541.0,8541.0,8541.0
2023-08-01 14:15:00+05:30,8541.0,8541.0,8541.0,8541.0
2023-08-01 14:30:00+05:30,8541.0,8541.0,8541.0,8541.0
2023-08-01 14:45:00+05:30,8541.0,8541.0,8541.0,8541.0
2023-08-01 15:00:00+05:30,8541.0,8541.0,8541.0,8541.0
2023-08-01 15:15:00+05:30,8541.0,8558.1,8541.0,8549.55
2023-08-03 11:30:00+05:30,8549.55,8558.1,8558.1,8558.1
2023-08-03 11:45:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 12:00:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 12:15:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 12:30:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 12:45:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 13:00:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 13:15:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 13:30:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 13:45:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 14:00:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 14:15:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 14:30:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 14:45:00+05:30,8558.1,8558.1,8558.1,8558.1
2023-08-03 15:00:00+05:30,8558.1,8558.1,8539.0,8548.55
2023-08-03 15:15:00+05:30,8548.55,8539.0,8539.0,8539.0
2023-08-04 12:00:00+05:30,8539.0,8600.8,8600.8,8600.8
2023-08-04 12:15:00+05:30,8600.8,8600.8,8600.8,8600.8
2023-08-04 12:30:00+05:30,8600.8,8600.8,8600.8,8600.8
2023-08-04 12:45:00+05:30,8600.8,8600.8,8600.8,8600.8
2023-08-04 13:00:00+05:30,8600.8,8600.8,8600.8,8600.8
